age,job,marital,education,default,housing,loan,contact,duration,campaign,poutcome,y
35,technician,married,professional.course,no,no,no,cellular,222,6,nonexistent,0
35,admin.,married,university.degree,no,no,no,cellular,166,5,nonexistent,0
45,unemployed,married,professional.course,no,yes,yes,cellular,98,5,nonexistent,0
40,technician,single,university.degree,no,no,yes,cellular,140,7,nonexistent,0
31,management,married,university.degree,no,no,no,cellular,58,3,nonexistent,0
30,self-employed,married,professional.course,no,no,no,cellular,132,1,nonexistent,0
39,housemaid,married,basic.4y,no,no,no,cellular,155,2,nonexistent,0
32,technician,single,university.degree,no,no,no,cellular,182,1,nonexistent,0
46,housemaid,married,basic.4y,no,yes,no,cellular,195,1,nonexistent,0
46,housemaid,married,basic.4y,no,no,no,cellular,177,1,nonexistent,0
48,self-employed,married,high.school,no,no,no,cellular,90,3,nonexistent,0
36,admin.,divorced,high.school,no,no,yes,cellular,263,1,nonexistent,0
33,admin.,single,university.degree,no,no,no,cellular,398,5,nonexistent,0
32,management,married,high.school,no,no,no,cellular,160,1,nonexistent,0
32,technician,single,professional.course,no,no,yes,cellular,82,5,nonexistent,0
53,blue-collar,married,basic.9y,no,yes,no,cellular,160,1,nonexistent,0
31,technician,single,professional.course,no,no,no,cellular,109,1,nonexistent,0
31,technician,single,professional.course,no,no,yes,cellular,142,1,nonexistent,0
32,admin.,divorced,university.degree,no,no,no,cellular,197,5,nonexistent,0
36,technician,single,university.degree,no,no,no,cellular,148,5,nonexistent,0
54,admin.,divorced,university.degree,no,no,no,cellular,209,2,nonexistent,0
32,admin.,married,university.degree,no,yes,no,cellular,1366,1,nonexistent,0
32,admin.,single,university.degree,no,yes,no,cellular,124,1,nonexistent,0
32,admin.,single,university.degree,no,no,no,cellular,121,1,nonexistent,0
39,admin.,married,professional.course,no,no,no,cellular,306,3,nonexistent,0
31,technician,divorced,professional.course,no,yes,no,cellular,173,1,nonexistent,0
52,housemaid,married,basic.6y,no,yes,no,cellular,268,1,nonexistent,0
58,services,married,high.school,no,no,no,cellular,155,5,nonexistent,0
35,admin.,single,university.degree,no,yes,no,cellular,176,4,nonexistent,0
48,technician,married,university.degree,no,yes,no,cellular,112,2,nonexistent,0
35,management,married,university.degree,no,no,yes,cellular,873,5,nonexistent,1
52,housemaid,married,basic.6y,no,yes,no,cellular,208,1,nonexistent,0
31,technician,divorced,high.school,no,yes,no,cellular,138,1,nonexistent,0
60,housemaid,married,basic.4y,no,no,no,cellular,148,8,nonexistent,0
45,blue-collar,married,basic.6y,no,no,no,cellular,200,1,nonexistent,0
45,blue-collar,married,basic.6y,no,no,no,cellular,311,1,nonexistent,0
36,admin.,married,professional.course,no,yes,no,cellular,56,1,nonexistent,0
47,technician,married,professional.course,no,yes,no,cellular,139,3,nonexistent,0
35,housemaid,married,basic.4y,no,yes,no,cellular,87,1,nonexistent,0
46,blue-collar,married,basic.4y,no,yes,no,cellular,626,2,nonexistent,1
35,management,divorced,university.degree,no,no,yes,cellular,116,7,nonexistent,0
29,admin.,single,university.degree,no,no,no,cellular,162,2,nonexistent,0
29,admin.,single,university.degree,no,yes,no,cellular,109,3,nonexistent,0
30,technician,single,professional.course,no,no,no,cellular,48,3,nonexistent,0
50,admin.,married,university.degree,no,yes,no,cellular,540,3,nonexistent,0
31,technician,single,professional.course,no,no,no,cellular,122,2,nonexistent,0
40,technician,married,university.degree,no,no,no,cellular,342,2,nonexistent,0
33,management,married,university.degree,no,no,no,cellular,191,3,nonexistent,0
35,management,divorced,university.degree,no,no,no,cellular,288,7,nonexistent,0
39,technician,married,professional.course,no,yes,no,cellular,209,3,nonexistent,0
42,admin.,divorced,university.degree,no,yes,no,cellular,91,5,nonexistent,0
31,technician,single,professional.course,no,no,no,cellular,196,10,nonexistent,0
48,admin.,single,university.degree,no,yes,no,cellular,110,2,nonexistent,0
41,admin.,divorced,university.degree,no,no,no,cellular,115,4,nonexistent,0
42,technician,divorced,university.degree,no,yes,no,cellular,57,2,nonexistent,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,88,2,nonexistent,0
30,admin.,single,university.degree,no,no,no,cellular,68,2,nonexistent,0
32,admin.,single,university.degree,no,no,yes,cellular,78,2,nonexistent,0
40,admin.,single,university.degree,no,yes,no,cellular,160,3,nonexistent,0
36,admin.,married,professional.course,no,yes,no,cellular,472,7,nonexistent,0
37,admin.,single,university.degree,no,no,yes,cellular,205,8,nonexistent,0
33,admin.,married,university.degree,no,yes,no,cellular,63,3,nonexistent,0
35,technician,married,professional.course,no,yes,no,cellular,132,4,nonexistent,0
33,technician,married,high.school,no,yes,yes,cellular,85,3,nonexistent,0
33,self-employed,married,university.degree,no,no,no,cellular,425,3,nonexistent,0
31,technician,married,professional.course,no,yes,no,cellular,50,10,nonexistent,0
30,technician,divorced,university.degree,no,no,no,cellular,66,5,nonexistent,0
37,admin.,married,university.degree,no,yes,no,cellular,121,2,nonexistent,0
41,admin.,married,university.degree,no,yes,no,cellular,145,4,nonexistent,0
31,technician,married,university.degree,no,no,no,cellular,99,7,nonexistent,0
45,technician,divorced,professional.course,no,yes,no,cellular,112,2,nonexistent,0
59,retired,married,basic.9y,no,yes,no,cellular,337,4,nonexistent,0
35,management,divorced,university.degree,no,yes,no,cellular,961,2,nonexistent,1
32,housemaid,married,basic.4y,no,yes,no,cellular,87,4,nonexistent,0
50,technician,divorced,professional.course,no,no,no,cellular,73,2,nonexistent,0
35,technician,married,professional.course,no,no,yes,cellular,463,2,nonexistent,0
30,admin.,single,university.degree,no,no,yes,cellular,67,8,nonexistent,0
37,admin.,single,university.degree,no,no,yes,cellular,103,3,nonexistent,0
49,services,married,high.school,no,yes,no,cellular,234,8,nonexistent,0
37,admin.,single,university.degree,no,no,yes,cellular,220,2,nonexistent,0
50,blue-collar,married,basic.4y,no,no,no,cellular,79,3,nonexistent,0
47,blue-collar,married,basic.9y,no,no,no,cellular,80,2,nonexistent,0
35,management,divorced,university.degree,no,no,no,cellular,83,7,nonexistent,0
33,technician,married,professional.course,no,yes,no,cellular,417,2,nonexistent,0
50,housemaid,married,basic.4y,no,no,no,cellular,343,1,nonexistent,0
50,housemaid,married,basic.4y,no,no,no,cellular,119,1,nonexistent,0
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,149,7,nonexistent,0
58,admin.,married,university.degree,no,no,no,cellular,129,2,nonexistent,0
30,admin.,single,university.degree,no,yes,no,cellular,113,3,nonexistent,0
56,retired,married,professional.course,no,yes,no,cellular,147,3,nonexistent,0
37,technician,single,professional.course,no,yes,no,cellular,101,2,nonexistent,0
39,admin.,divorced,university.degree,no,no,no,cellular,125,2,nonexistent,0
35,technician,married,professional.course,no,no,no,cellular,90,2,nonexistent,0
30,admin.,single,university.degree,no,no,no,cellular,167,2,nonexistent,0
47,blue-collar,married,basic.9y,no,no,no,cellular,96,2,nonexistent,0
35,technician,married,professional.course,no,no,no,cellular,91,2,nonexistent,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,84,2,nonexistent,0
53,management,married,university.degree,no,yes,no,cellular,342,3,nonexistent,0
35,management,divorced,university.degree,no,no,no,cellular,472,3,nonexistent,1
37,admin.,single,university.degree,no,yes,no,cellular,108,2,nonexistent,0
53,blue-collar,married,basic.6y,no,yes,no,cellular,62,6,nonexistent,0
35,management,married,university.degree,no,no,yes,telephone,67,5,nonexistent,0
32,unemployed,married,university.degree,no,yes,no,cellular,143,5,nonexistent,0
48,services,married,basic.9y,no,yes,no,cellular,104,2,nonexistent,0
47,blue-collar,married,basic.9y,no,yes,no,cellular,110,3,nonexistent,0
40,technician,married,professional.course,no,no,no,cellular,40,9,nonexistent,0
30,technician,single,high.school,no,yes,no,telephone,176,3,nonexistent,0
29,admin.,single,university.degree,no,no,no,cellular,122,2,nonexistent,0
58,management,married,university.degree,no,yes,no,cellular,59,3,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,301,2,nonexistent,0
53,admin.,divorced,university.degree,no,yes,no,cellular,343,2,nonexistent,0
32,technician,single,university.degree,no,yes,yes,cellular,508,3,nonexistent,0
37,admin.,single,university.degree,no,no,no,cellular,102,2,nonexistent,0
42,technician,divorced,professional.course,no,yes,no,cellular,72,2,nonexistent,0
47,admin.,married,high.school,no,yes,no,cellular,1152,3,nonexistent,1
53,management,married,university.degree,no,yes,no,cellular,14,12,nonexistent,0
47,blue-collar,married,basic.9y,no,yes,no,cellular,157,2,nonexistent,0
39,admin.,married,university.degree,no,yes,yes,cellular,116,2,nonexistent,0
47,blue-collar,married,university.degree,no,no,no,cellular,115,3,nonexistent,0
29,admin.,single,university.degree,no,no,yes,cellular,146,2,nonexistent,0
54,housemaid,married,basic.4y,no,no,no,cellular,72,2,nonexistent,0
50,housemaid,married,basic.4y,no,no,no,cellular,72,2,nonexistent,0
49,services,married,high.school,no,no,no,cellular,150,2,nonexistent,0
42,admin.,divorced,university.degree,no,yes,yes,cellular,159,1,nonexistent,0
32,technician,single,high.school,no,yes,no,cellular,606,3,nonexistent,1
33,admin.,married,university.degree,no,no,no,cellular,177,2,nonexistent,0
56,technician,married,university.degree,no,no,no,cellular,250,1,nonexistent,0
48,housemaid,married,basic.4y,no,no,no,cellular,248,1,nonexistent,0
48,housemaid,married,basic.4y,no,yes,no,cellular,132,1,nonexistent,0
59,retired,married,basic.9y,no,yes,no,cellular,93,6,nonexistent,0
37,technician,married,university.degree,no,yes,no,cellular,121,2,nonexistent,0
40,technician,married,professional.course,no,no,no,cellular,94,3,nonexistent,0
31,admin.,single,university.degree,no,no,no,cellular,65,4,nonexistent,0
51,services,married,high.school,no,yes,no,cellular,201,3,nonexistent,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,154,2,nonexistent,0
47,blue-collar,married,university.degree,no,yes,yes,cellular,362,3,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,124,2,nonexistent,0
44,self-employed,married,basic.9y,no,no,yes,cellular,140,5,nonexistent,0
42,admin.,single,university.degree,no,no,no,cellular,14,11,nonexistent,0
42,technician,married,professional.course,no,yes,no,cellular,386,2,nonexistent,0
52,blue-collar,married,basic.9y,no,yes,no,cellular,42,3,nonexistent,0
40,admin.,married,university.degree,no,yes,no,cellular,366,3,nonexistent,1
31,admin.,married,university.degree,no,no,no,cellular,74,4,nonexistent,0
40,admin.,married,university.degree,no,no,no,cellular,23,12,nonexistent,0
56,technician,married,university.degree,no,no,no,cellular,228,2,nonexistent,0
33,self-employed,married,university.degree,no,yes,no,cellular,112,3,nonexistent,0
47,management,married,university.degree,no,yes,yes,cellular,57,2,nonexistent,0
37,technician,married,university.degree,no,yes,no,cellular,15,11,nonexistent,0
29,admin.,single,university.degree,no,yes,no,cellular,728,2,nonexistent,0
51,services,married,high.school,no,no,no,cellular,72,3,nonexistent,0
48,blue-collar,married,basic.9y,no,yes,no,cellular,9,6,nonexistent,0
30,entrepreneur,married,university.degree,no,no,no,cellular,99,3,nonexistent,0
32,housemaid,married,basic.4y,no,yes,no,cellular,11,9,nonexistent,0
29,admin.,single,university.degree,no,no,no,cellular,9,7,nonexistent,0
49,housemaid,married,basic.4y,no,yes,no,cellular,211,4,nonexistent,0
33,technician,married,professional.course,no,yes,no,cellular,422,5,nonexistent,0
59,retired,married,basic.9y,no,no,no,cellular,105,9,nonexistent,0
32,technician,married,professional.course,no,yes,yes,cellular,69,2,nonexistent,0
31,technician,married,university.degree,no,yes,no,cellular,111,3,nonexistent,0
42,management,married,university.degree,no,no,no,cellular,169,2,nonexistent,0
30,technician,divorced,high.school,no,no,no,cellular,205,3,nonexistent,0
44,blue-collar,married,basic.4y,no,no,yes,cellular,734,2,nonexistent,0
44,blue-collar,married,basic.4y,no,no,no,cellular,484,2,nonexistent,0
30,technician,single,university.degree,no,yes,no,cellular,14,13,nonexistent,0
29,admin.,married,university.degree,no,no,no,cellular,235,2,nonexistent,0
40,technician,married,professional.course,no,yes,no,cellular,256,6,nonexistent,0
35,management,married,university.degree,no,yes,no,cellular,69,2,nonexistent,0
50,blue-collar,married,basic.4y,no,yes,yes,cellular,69,3,nonexistent,0
42,technician,divorced,professional.course,no,yes,yes,cellular,692,2,nonexistent,0
40,admin.,married,university.degree,no,yes,no,cellular,296,4,nonexistent,0
55,housemaid,married,basic.4y,no,yes,no,cellular,232,5,nonexistent,0
32,admin.,single,university.degree,no,yes,no,cellular,151,3,nonexistent,0
58,management,married,university.degree,no,no,no,cellular,164,2,nonexistent,0
33,technician,single,university.degree,no,no,no,cellular,198,4,nonexistent,0
41,admin.,married,university.degree,no,no,yes,cellular,114,3,nonexistent,0
53,blue-collar,married,basic.6y,no,yes,no,cellular,64,5,nonexistent,0
35,technician,single,professional.course,no,no,no,cellular,203,6,nonexistent,0
30,technician,divorced,university.degree,no,no,no,cellular,731,3,nonexistent,1
32,technician,single,high.school,no,yes,no,cellular,433,3,nonexistent,0
45,management,married,university.degree,no,no,no,cellular,361,5,nonexistent,0
37,technician,married,professional.course,no,yes,no,cellular,97,4,nonexistent,0
32,admin.,single,university.degree,no,yes,no,cellular,340,3,nonexistent,0
50,services,married,high.school,no,yes,no,cellular,54,15,nonexistent,0
46,blue-collar,married,basic.4y,no,no,no,cellular,251,3,nonexistent,0
35,technician,single,high.school,no,yes,no,cellular,87,2,nonexistent,0
52,blue-collar,married,basic.4y,no,yes,no,cellular,171,4,nonexistent,0
47,blue-collar,married,basic.4y,no,no,no,cellular,134,5,nonexistent,0
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,265,3,nonexistent,0
29,admin.,single,university.degree,no,no,no,cellular,62,4,nonexistent,0
35,technician,married,university.degree,no,yes,no,cellular,318,3,nonexistent,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,365,4,nonexistent,0
33,admin.,single,university.degree,no,yes,no,cellular,207,4,nonexistent,0
45,management,married,university.degree,no,no,no,cellular,105,2,nonexistent,0
45,blue-collar,married,basic.9y,no,yes,no,cellular,99,2,nonexistent,0
51,blue-collar,married,basic.4y,no,yes,no,cellular,197,3,nonexistent,0
54,blue-collar,married,basic.4y,no,yes,yes,cellular,484,3,nonexistent,0
36,technician,married,high.school,no,yes,no,cellular,630,6,nonexistent,1
31,technician,divorced,high.school,no,yes,no,cellular,81,3,nonexistent,0
45,admin.,divorced,university.degree,no,yes,no,cellular,141,3,nonexistent,0
36,housemaid,married,basic.4y,no,no,no,cellular,73,2,nonexistent,0
55,management,married,university.degree,no,no,no,cellular,106,6,nonexistent,0
49,admin.,single,university.degree,no,yes,no,cellular,160,4,nonexistent,0
31,technician,divorced,high.school,no,no,no,cellular,50,5,nonexistent,0
59,management,married,university.degree,no,no,no,cellular,163,2,nonexistent,0
36,admin.,single,university.degree,no,yes,no,cellular,770,7,nonexistent,0
53,management,married,university.degree,no,no,no,cellular,313,4,nonexistent,0
48,blue-collar,married,basic.9y,no,no,no,cellular,348,2,nonexistent,0
34,technician,married,high.school,no,no,no,cellular,256,8,nonexistent,0
32,technician,divorced,high.school,no,yes,yes,cellular,56,2,nonexistent,0
41,technician,divorced,university.degree,no,yes,no,cellular,335,3,nonexistent,0
57,retired,married,basic.9y,no,yes,no,cellular,342,4,nonexistent,0
38,technician,single,university.degree,no,yes,no,cellular,109,2,nonexistent,0
40,management,married,university.degree,no,yes,no,cellular,159,4,nonexistent,0
46,blue-collar,married,basic.9y,no,yes,no,cellular,378,3,nonexistent,0
41,admin.,single,professional.course,no,no,no,cellular,139,6,nonexistent,0
59,retired,married,basic.4y,no,yes,no,cellular,68,2,nonexistent,0
54,blue-collar,married,basic.4y,no,yes,no,cellular,56,4,nonexistent,0
54,blue-collar,married,basic.4y,no,yes,no,cellular,43,3,nonexistent,0
59,management,married,university.degree,no,no,yes,cellular,168,3,nonexistent,0
53,admin.,married,university.degree,no,yes,no,cellular,67,3,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,36,3,nonexistent,0
31,admin.,married,university.degree,no,no,no,cellular,119,9,nonexistent,0
38,admin.,married,university.degree,no,yes,yes,cellular,153,3,nonexistent,0
29,admin.,single,high.school,no,yes,yes,cellular,63,4,nonexistent,0
56,retired,married,professional.course,no,yes,no,cellular,202,5,nonexistent,0
59,technician,married,high.school,no,yes,no,cellular,226,5,nonexistent,0
44,admin.,married,university.degree,no,no,no,cellular,56,5,nonexistent,0
45,admin.,divorced,university.degree,no,yes,no,cellular,121,2,nonexistent,0
45,admin.,divorced,university.degree,no,yes,no,cellular,390,5,nonexistent,0
56,services,married,high.school,no,no,no,cellular,75,7,nonexistent,0
43,admin.,single,university.degree,no,no,no,cellular,99,5,nonexistent,0
43,technician,married,professional.course,no,no,yes,cellular,108,4,nonexistent,0
56,services,married,high.school,no,no,no,cellular,153,5,nonexistent,0
44,technician,married,professional.course,no,yes,no,cellular,63,6,nonexistent,0
50,management,married,university.degree,no,yes,no,cellular,308,4,nonexistent,0
37,technician,married,professional.course,no,no,no,cellular,163,5,nonexistent,0
50,blue-collar,married,professional.course,no,yes,no,cellular,45,8,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,230,4,nonexistent,0
38,admin.,married,high.school,no,yes,yes,cellular,90,2,nonexistent,0
50,admin.,married,university.degree,no,no,no,cellular,98,3,nonexistent,0
34,technician,married,high.school,no,yes,no,cellular,83,3,nonexistent,0
46,technician,married,professional.course,no,no,no,cellular,194,5,nonexistent,0
38,technician,married,university.degree,no,yes,no,cellular,1374,6,nonexistent,1
55,management,married,university.degree,no,no,no,cellular,372,3,nonexistent,1
58,retired,married,university.degree,no,yes,no,cellular,90,2,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,19,11,nonexistent,0
51,admin.,married,university.degree,no,no,no,cellular,69,2,nonexistent,0
41,admin.,single,university.degree,no,no,no,cellular,127,4,nonexistent,0
38,admin.,married,university.degree,no,no,no,cellular,122,2,nonexistent,0
51,admin.,single,university.degree,no,yes,no,cellular,179,11,nonexistent,0
46,admin.,married,basic.9y,no,yes,yes,cellular,160,4,nonexistent,0
55,retired,married,high.school,no,yes,no,cellular,106,4,nonexistent,0
48,housemaid,married,basic.9y,no,yes,no,cellular,137,3,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,109,2,nonexistent,0
40,admin.,married,university.degree,no,yes,no,cellular,435,3,nonexistent,0
49,admin.,married,university.degree,no,no,no,cellular,958,5,nonexistent,1
54,blue-collar,married,basic.9y,no,yes,no,cellular,110,3,nonexistent,0
56,services,married,high.school,no,yes,no,cellular,170,2,nonexistent,0
50,admin.,divorced,high.school,no,no,no,cellular,664,9,nonexistent,1
56,admin.,divorced,university.degree,no,yes,no,cellular,479,4,nonexistent,0
31,technician,divorced,high.school,no,yes,no,cellular,254,3,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,427,12,nonexistent,0
49,services,married,high.school,no,yes,no,cellular,49,9,nonexistent,0
38,technician,married,university.degree,no,yes,no,cellular,102,5,nonexistent,0
49,admin.,married,university.degree,no,yes,no,cellular,62,2,nonexistent,0
50,admin.,divorced,university.degree,no,yes,no,cellular,73,2,nonexistent,0
40,technician,divorced,professional.course,no,yes,no,cellular,109,8,nonexistent,0
59,management,married,university.degree,no,yes,no,cellular,0,10,nonexistent,0
57,retired,married,basic.9y,no,no,no,cellular,388,4,nonexistent,1
38,admin.,married,university.degree,no,no,no,cellular,85,5,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,42,4,nonexistent,0
50,admin.,divorced,university.degree,no,yes,no,cellular,23,9,nonexistent,0
47,self-employed,married,university.degree,no,yes,no,cellular,146,7,nonexistent,0
48,blue-collar,married,basic.9y,no,yes,no,cellular,100,2,nonexistent,0
48,technician,married,professional.course,no,no,no,cellular,67,2,nonexistent,0
45,technician,divorced,professional.course,no,no,no,cellular,94,10,nonexistent,0
32,technician,single,professional.course,no,yes,no,cellular,60,4,nonexistent,0
48,housemaid,married,basic.9y,no,yes,no,cellular,159,2,nonexistent,0
48,technician,married,university.degree,no,yes,no,cellular,64,1,nonexistent,0
48,technician,married,university.degree,no,yes,no,cellular,247,1,nonexistent,0
44,admin.,married,university.degree,no,no,no,cellular,102,1,nonexistent,0
41,technician,single,university.degree,no,yes,no,cellular,87,3,nonexistent,0
32,technician,single,high.school,no,no,no,cellular,106,5,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,108,5,nonexistent,0
44,admin.,married,university.degree,no,no,no,cellular,312,1,nonexistent,0
36,technician,married,professional.course,no,yes,no,cellular,92,1,nonexistent,0
38,admin.,married,university.degree,no,no,no,cellular,178,1,nonexistent,0
45,blue-collar,married,basic.4y,no,no,no,telephone,81,3,nonexistent,0
46,admin.,married,basic.9y,no,no,no,cellular,317,4,nonexistent,0
34,technician,single,professional.course,no,yes,no,cellular,221,1,nonexistent,0
38,technician,single,high.school,no,yes,yes,cellular,97,1,nonexistent,0
31,technician,divorced,high.school,no,no,no,cellular,67,3,nonexistent,0
41,self-employed,married,professional.course,no,no,no,cellular,80,11,nonexistent,0
32,technician,married,professional.course,no,yes,no,cellular,185,2,nonexistent,0
60,self-employed,married,basic.9y,no,no,no,cellular,17,13,nonexistent,0
50,admin.,married,university.degree,no,yes,no,cellular,76,1,nonexistent,0
35,admin.,single,university.degree,no,no,yes,cellular,64,1,nonexistent,0
35,admin.,single,university.degree,no,no,no,cellular,131,1,nonexistent,0
50,admin.,married,university.degree,no,yes,yes,cellular,252,1,nonexistent,0
48,housemaid,married,basic.9y,no,yes,no,cellular,155,1,nonexistent,0
50,blue-collar,married,professional.course,no,yes,yes,cellular,14,8,nonexistent,0
59,management,married,university.degree,no,yes,no,cellular,92,2,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,748,2,nonexistent,0
55,technician,divorced,university.degree,no,no,no,cellular,104,1,nonexistent,0
37,technician,divorced,professional.course,no,no,no,cellular,65,2,nonexistent,0
55,technician,divorced,university.degree,no,no,no,cellular,181,1,nonexistent,0
42,housemaid,married,high.school,no,yes,no,cellular,176,1,nonexistent,0
47,self-employed,married,university.degree,no,yes,no,cellular,28,13,nonexistent,0
55,technician,divorced,university.degree,no,yes,no,cellular,610,1,nonexistent,0
40,technician,divorced,professional.course,no,no,no,cellular,279,4,nonexistent,0
38,management,divorced,university.degree,no,yes,no,cellular,345,2,nonexistent,0
39,technician,married,university.degree,no,no,no,cellular,191,1,nonexistent,0
55,admin.,married,university.degree,no,yes,no,cellular,82,3,nonexistent,0
50,technician,married,university.degree,no,yes,no,cellular,541,1,nonexistent,0
35,technician,single,professional.course,no,yes,no,cellular,67,1,nonexistent,0
35,technician,single,professional.course,no,yes,no,cellular,137,1,nonexistent,0
35,technician,single,professional.course,no,yes,yes,cellular,259,1,nonexistent,0
40,admin.,single,high.school,no,yes,no,cellular,87,1,nonexistent,0
37,technician,married,professional.course,no,no,no,cellular,103,1,nonexistent,0
41,technician,single,professional.course,no,yes,no,cellular,179,1,nonexistent,0
41,technician,single,professional.course,no,yes,no,cellular,239,1,nonexistent,0
41,technician,single,professional.course,no,no,no,cellular,358,1,nonexistent,0
37,technician,divorced,professional.course,no,no,no,cellular,312,1,nonexistent,0
37,technician,divorced,professional.course,no,no,no,cellular,80,1,nonexistent,0
33,management,married,university.degree,no,yes,no,cellular,126,1,nonexistent,0
33,management,married,university.degree,no,no,no,cellular,85,1,nonexistent,0
50,admin.,married,high.school,no,no,no,cellular,131,1,nonexistent,0
30,technician,married,professional.course,no,no,no,cellular,392,1,nonexistent,0
37,admin.,married,university.degree,no,no,no,cellular,85,12,nonexistent,0
32,admin.,married,university.degree,no,yes,yes,cellular,24,12,nonexistent,0
54,admin.,married,university.degree,no,no,no,cellular,119,3,nonexistent,0
32,admin.,married,university.degree,no,yes,no,telephone,66,7,nonexistent,0
56,services,married,high.school,no,yes,no,cellular,460,5,nonexistent,0
36,housemaid,married,basic.4y,no,yes,no,cellular,183,7,nonexistent,0
48,technician,married,university.degree,no,yes,no,cellular,189,2,nonexistent,0
47,technician,married,high.school,no,no,no,cellular,73,9,nonexistent,0
29,technician,single,high.school,no,yes,no,cellular,130,6,nonexistent,0
56,retired,married,professional.course,no,no,no,cellular,139,2,nonexistent,0
40,admin.,single,high.school,no,yes,no,cellular,168,2,nonexistent,0
52,unemployed,divorced,high.school,no,yes,yes,cellular,99,1,nonexistent,0
56,services,married,high.school,no,yes,no,cellular,43,1,nonexistent,0
56,services,married,high.school,no,no,no,cellular,173,1,nonexistent,0
45,blue-collar,married,basic.9y,no,no,no,cellular,260,2,nonexistent,0
58,self-employed,married,basic.9y,no,no,no,cellular,83,2,nonexistent,0
38,technician,married,university.degree,no,yes,no,cellular,95,1,nonexistent,0
38,technician,married,university.degree,no,no,no,cellular,264,1,nonexistent,0
48,technician,married,university.degree,no,no,no,cellular,124,2,nonexistent,0
50,admin.,divorced,university.degree,no,no,no,cellular,130,1,nonexistent,0
32,technician,single,professional.course,no,yes,no,cellular,128,1,nonexistent,0
47,self-employed,married,university.degree,no,yes,no,cellular,484,1,nonexistent,0
38,admin.,married,university.degree,no,no,no,cellular,80,1,nonexistent,0
48,technician,married,university.degree,no,yes,no,cellular,174,1,nonexistent,0
33,admin.,divorced,university.degree,no,yes,no,cellular,249,1,nonexistent,0
33,admin.,divorced,university.degree,no,no,no,cellular,384,1,nonexistent,0
32,technician,single,professional.course,no,yes,no,cellular,71,2,nonexistent,0
47,technician,married,high.school,no,no,no,cellular,111,2,nonexistent,0
33,technician,married,professional.course,no,yes,no,cellular,211,6,nonexistent,0
57,retired,married,basic.9y,no,no,no,cellular,22,27,nonexistent,0
55,management,married,university.degree,no,yes,no,cellular,101,2,nonexistent,0
38,admin.,married,university.degree,no,yes,no,cellular,194,5,nonexistent,0
29,admin.,married,university.degree,no,no,no,cellular,124,2,nonexistent,0
52,blue-collar,married,basic.4y,no,no,no,cellular,31,6,nonexistent,0
40,management,married,university.degree,no,no,no,cellular,17,11,nonexistent,0
32,admin.,married,university.degree,no,no,yes,cellular,301,3,nonexistent,0
57,retired,married,basic.9y,no,yes,yes,cellular,1223,4,nonexistent,1
35,technician,married,university.degree,no,yes,no,cellular,12,12,nonexistent,0
35,technician,married,professional.course,no,yes,no,cellular,333,2,nonexistent,0
54,admin.,married,university.degree,no,no,no,cellular,219,3,nonexistent,0
35,technician,married,university.degree,no,no,no,cellular,241,4,nonexistent,0
35,technician,married,university.degree,no,yes,no,cellular,55,2,nonexistent,0
32,admin.,divorced,university.degree,no,no,no,cellular,74,2,nonexistent,0
35,technician,single,professional.course,no,yes,no,cellular,300,2,nonexistent,0
37,technician,divorced,professional.course,no,yes,no,cellular,520,2,nonexistent,0
52,unemployed,divorced,high.school,no,no,no,cellular,96,2,nonexistent,0
47,self-employed,married,university.degree,no,no,no,cellular,320,3,nonexistent,0
51,blue-collar,married,basic.4y,no,no,no,cellular,36,19,nonexistent,0
52,blue-collar,married,basic.4y,no,yes,no,cellular,234,2,nonexistent,0
33,admin.,married,university.degree,no,no,no,cellular,75,2,nonexistent,0
29,admin.,single,high.school,no,no,no,cellular,78,2,nonexistent,0
32,technician,single,high.school,no,no,no,cellular,162,10,nonexistent,0
40,technician,single,high.school,no,yes,no,cellular,76,2,nonexistent,0
50,blue-collar,married,basic.4y,no,no,no,telephone,39,3,nonexistent,0
44,technician,married,professional.course,no,no,no,cellular,59,6,nonexistent,0
58,blue-collar,married,basic.6y,no,yes,no,cellular,140,3,nonexistent,0
35,admin.,single,university.degree,no,yes,no,cellular,63,2,nonexistent,0
55,admin.,married,university.degree,no,yes,no,cellular,358,2,nonexistent,0
54,admin.,married,university.degree,no,yes,no,cellular,120,3,nonexistent,0
60,technician,married,university.degree,no,yes,no,cellular,11,8,nonexistent,0
43,management,married,university.degree,no,no,no,cellular,175,3,nonexistent,0
31,admin.,married,university.degree,no,yes,no,cellular,157,4,nonexistent,0
