age,job,marital,education,default,housing,loan,contact,duration,campaign,poutcome,y
47,3,0,3,0,1,0,1,49,1,0,0
51,2,0,5,0,1,0,1,122,1,0,0
30,3,1,5,0,1,0,1,215,1,0,0
32,3,1,5,0,1,0,1,25,13,0,0
36,4,1,1,0,0,0,1,211,2,0,0
32,2,1,5,0,0,0,1,172,1,0,0
33,8,0,5,0,1,0,1,113,3,0,0
29,3,1,3,0,0,0,1,111,1,0,0
30,3,1,3,0,1,0,1,214,5,0,0
31,5,0,5,0,1,0,1,763,9,0,1
29,3,1,5,0,0,0,1,95,1,0,0
31,3,0,5,0,0,0,1,195,1,0,0
29,3,1,5,0,0,0,1,210,1,0,0
37,3,0,3,0,1,0,1,97,2,0,0
29,3,1,3,0,1,0,1,472,1,0,0
43,8,0,5,0,0,0,1,157,2,0,0
32,2,1,5,0,0,0,1,352,2,0,0
38,8,0,1,0,0,0,1,171,3,0,0
31,3,0,1,0,1,0,1,78,2,0,0
32,2,1,5,0,1,1,1,72,2,0,0
48,4,0,4,0,0,1,1,76,2,0,0
30,2,0,5,0,1,1,1,112,6,0,0
37,2,0,5,0,1,0,1,161,2,0,0
40,3,0,5,0,1,0,1,140,2,0,0
37,3,0,1,0,1,0,1,599,2,0,0
41,2,2,5,0,1,0,1,536,5,0,1
35,3,1,3,0,1,0,1,75,6,0,0
51,3,1,3,0,0,0,1,1740,1,0,0
36,2,0,5,0,1,0,1,513,2,0,0
43,3,0,3,0,1,1,1,744,5,0,0
53,2,0,5,0,0,0,1,177,1,0,0
53,2,0,5,0,0,0,1,184,3,0,0
36,3,0,5,0,0,1,1,62,2,0,0
37,3,1,5,0,1,0,1,194,3,0,0
29,3,0,5,0,1,1,1,94,2,0,0
43,8,0,5,0,0,0,1,398,2,0,0
33,2,2,5,0,0,0,1,259,2,0,0
59,8,0,5,0,1,0,1,77,1,0,0
58,2,2,3,0,0,0,1,329,2,0,0
59,8,0,5,0,1,0,1,239,1,0,0
59,8,0,5,0,0,0,1,414,1,0,0
36,3,0,3,0,0,0,1,252,1,0,0
36,3,0,3,0,1,0,1,90,1,0,0
41,2,2,5,0,1,0,1,116,2,0,0
45,8,0,5,0,1,0,1,113,2,0,0
36,0,1,5,0,0,1,1,127,2,0,0
29,2,1,5,0,0,1,1,447,2,0,0
31,3,0,5,0,1,0,1,157,2,0,0
34,2,0,5,0,0,1,1,15,11,0,0
55,1,0,0,0,1,0,1,173,2,0,0
32,2,2,5,0,0,1,1,203,2,0,0
56,2,0,5,0,1,0,1,471,5,0,0
34,3,1,5,0,1,0,1,82,1,0,0
34,3,1,5,0,1,0,1,162,1,0,0
34,3,1,5,0,1,0,1,174,1,0,0
41,2,2,5,0,1,0,1,188,4,0,0
36,2,1,5,0,1,0,1,1408,3,0,1
46,4,0,0,0,0,0,1,293,1,0,0
35,3,1,5,0,1,0,1,102,1,0,0
35,3,1,5,0,0,0,1,118,1,0,0
44,4,0,4,0,0,0,1,584,1,0,0
29,2,0,5,0,1,0,1,718,1,0,1
35,3,1,5,0,0,1,1,174,1,0,0
30,3,0,5,0,0,1,1,58,1,0,0
30,2,1,5,0,0,1,1,69,2,0,0
29,3,1,5,0,0,0,1,797,2,0,0
30,3,0,5,0,1,0,1,95,1,0,0
36,3,0,3,0,0,0,1,94,1,0,0
36,3,0,3,0,1,0,1,174,1,0,0
53,2,0,1,0,0,0,1,245,1,0,0
30,3,1,3,0,0,1,1,443,3,0,0
41,3,2,3,0,1,0,1,176,1,0,0
53,2,0,1,0,0,0,1,552,1,0,0
32,2,0,5,0,0,1,1,280,1,0,0
29,2,1,5,0,1,1,1,243,5,0,0
34,2,0,5,0,0,0,1,358,3,0,0
57,4,0,0,0,0,0,1,430,3,0,0
43,2,2,5,0,0,1,1,380,3,0,0
32,2,1,5,0,0,0,1,327,3,0,0
37,2,0,5,0,1,0,1,251,3,0,0
47,0,2,4,0,1,0,1,175,2,0,0
46,10,0,5,0,0,0,1,696,3,0,0
47,3,0,3,0,1,0,1,175,3,0,0
32,10,0,1,0,1,0,1,304,3,0,0
33,3,0,1,0,1,0,1,129,1,0,0
48,1,0,1,0,1,0,1,132,1,0,0
43,2,0,5,0,0,1,1,291,1,0,0
43,2,0,5,0,0,0,1,420,1,0,0
39,0,0,0,0,0,0,1,975,2,0,0
32,2,0,5,0,1,0,1,157,3,0,0
50,2,0,5,0,0,1,1,92,4,0,0
34,3,0,1,0,1,0,1,135,3,0,0
55,4,0,3,0,1,0,1,252,3,0,0
45,5,0,4,0,1,0,1,68,4,0,0
54,2,0,5,0,0,0,1,174,5,0,0
46,10,0,5,0,1,0,1,165,3,0,0
41,3,0,3,0,1,0,1,89,4,0,0
36,2,0,5,0,1,0,1,141,3,0,0
50,2,0,5,0,0,0,0,237,12,0,0
32,3,0,3,0,0,0,1,67,4,0,0
29,3,1,5,0,0,0,1,896,6,0,0
36,3,0,1,0,1,0,1,53,3,0,0
59,6,0,1,0,1,0,1,625,5,0,1
31,5,0,5,0,0,0,1,147,3,0,0
35,3,1,3,0,1,1,1,63,4,0,0
55,1,0,4,0,0,0,1,76,13,0,0
31,3,1,1,0,1,1,1,79,3,0,0
51,2,0,5,0,1,0,1,113,3,0,0
48,1,0,1,0,0,0,1,133,2,0,0
31,3,1,5,0,0,0,1,559,3,0,0
42,2,0,5,0,0,0,1,273,6,0,0
30,0,0,5,0,1,0,1,83,4,0,0
30,2,0,5,0,1,1,1,37,3,0,0
34,2,1,5,0,1,0,1,113,3,0,0
33,2,0,5,0,1,0,1,50,3,0,0
53,2,2,5,0,1,0,1,209,4,0,0
48,1,0,1,0,1,0,1,703,2,0,1
30,2,0,5,0,0,0,1,345,2,0,0
42,2,0,5,0,1,0,1,78,8,0,0
53,2,0,1,0,0,1,1,210,3,0,0
56,10,0,4,0,1,0,0,41,7,0,0
36,2,0,5,0,1,0,1,134,3,0,0
36,3,1,5,0,0,0,1,208,2,0,0
52,3,0,1,0,0,1,1,109,3,0,0
49,2,0,5,0,0,0,1,66,3,0,0
49,3,0,3,0,0,0,1,125,3,0,0
36,2,1,5,0,0,0,1,173,3,0,0
45,0,0,0,0,0,0,1,188,5,0,0
29,2,1,5,0,1,0,1,160,3,0,0
31,5,0,5,0,0,0,1,124,3,0,0
34,3,0,1,0,1,0,1,99,3,0,0
47,2,2,5,0,0,0,1,381,3,0,0
58,6,0,0,0,1,0,1,83,3,0,0
34,2,0,5,0,0,0,1,126,2,0,0
37,10,0,3,0,1,0,1,181,3,0,0
43,2,0,5,0,1,0,1,221,8,0,0
30,0,0,5,0,1,0,1,195,7,0,0
30,3,0,5,0,1,1,1,678,4,0,0
45,4,0,1,0,0,0,1,44,6,0,0
29,3,1,3,0,1,1,1,162,3,0,0
30,3,1,3,0,1,0,1,225,4,0,0
29,2,1,5,0,1,1,1,153,3,0,0
31,2,1,5,0,1,0,1,77,3,0,0
49,4,2,0,0,0,0,1,96,3,0,0
58,6,0,3,0,0,0,1,135,7,0,0
30,2,0,5,0,1,1,1,1464,2,0,0
31,3,1,5,0,1,0,1,320,4,0,0
29,2,0,5,0,0,1,1,220,3,0,0
30,0,0,5,0,1,0,1,111,3,0,0
41,3,0,5,0,1,1,1,462,4,0,0
31,3,1,1,0,1,0,1,92,3,0,0
46,10,0,5,0,0,1,1,432,3,0,0
34,3,0,3,0,1,0,1,286,9,0,0
41,10,2,5,0,0,0,1,182,4,0,0
48,1,0,1,0,0,0,1,96,1,0,0
43,2,0,5,0,1,1,1,398,1,0,0
48,1,0,1,0,0,0,1,163,1,0,0
43,2,0,5,0,1,1,1,444,1,0,0
48,1,0,1,0,1,0,1,310,1,0,0
55,3,0,3,0,0,1,1,209,1,0,0
36,3,1,1,0,0,0,1,444,7,0,0
32,10,0,1,0,1,0,1,151,3,0,0
35,1,2,3,0,0,1,1,66,1,0,0
33,3,0,1,0,1,0,1,115,1,0,0
51,3,0,3,0,1,1,1,246,3,0,0
41,10,0,2,0,0,0,1,137,1,0,0
35,3,1,3,0,1,0,1,98,1,0,0
41,10,0,2,0,0,0,1,218,1,0,0
35,3,1,3,0,0,0,1,152,1,0,0
53,2,0,5,0,0,0,1,102,1,0,0
55,1,0,4,0,0,0,1,211,3,0,0
53,2,0,5,0,1,0,1,238,1,0,0
44,0,0,0,0,1,0,1,164,1,0,0
43,2,0,5,0,0,1,1,250,2,0,0
44,0,0,0,0,1,0,1,150,1,0,0
34,3,0,3,0,1,0,1,82,4,0,0
33,3,0,3,0,0,0,1,396,1,0,0
50,10,0,5,0,0,0,1,273,1,0,0
34,2,0,1,0,1,0,1,103,1,0,0
42,2,0,5,0,1,0,1,121,1,0,0
47,2,1,5,0,0,0,1,429,1,0,0
31,2,1,5,0,0,1,1,167,1,0,0
29,2,1,5,0,0,0,1,139,1,0,0
29,2,2,5,0,1,1,1,120,1,0,0
38,2,1,5,0,1,0,1,118,2,0,0
30,2,1,5,0,0,0,1,101,1,0,0
30,2,1,5,0,1,0,1,133,1,0,0
30,2,1,5,0,0,0,1,180,1,0,0
47,1,0,4,0,1,0,1,676,4,0,0
32,3,1,3,0,1,1,1,84,2,0,0
31,2,1,5,0,0,0,1,40,1,0,0
34,2,0,1,0,1,0,1,1503,1,0,1
48,2,0,1,0,1,0,1,62,1,0,0
56,6,0,3,0,1,0,1,384,4,0,0
46,2,1,5,0,1,0,1,82,1,0,0
29,2,1,5,0,0,0,1,134,1,0,0
37,3,1,3,0,0,0,1,120,1,0,0
37,3,1,3,0,1,0,1,115,1,0,0
35,3,1,3,0,1,0,1,234,2,0,0
39,3,0,3,0,0,0,1,129,1,0,0
31,2,1,5,0,1,0,1,126,1,0,0
51,8,0,5,0,0,0,1,644,2,0,1
42,3,0,5,0,0,0,1,161,1,0,0
42,3,0,5,0,1,0,1,139,1,0,0
42,3,0,5,0,0,1,1,168,1,0,0
42,3,0,5,0,1,1,1,111,1,0,0
29,2,1,5,0,1,0,1,173,1,0,0
50,4,0,0,0,1,0,1,93,2,0,0
43,2,1,5,0,0,0,1,153,5,0,0
53,1,0,1,0,0,0,1,62,2,0,0
34,0,1,5,0,1,0,1,159,3,0,0
30,2,0,5,0,1,0,1,104,1,0,0
30,2,0,5,0,1,0,1,136,1,0,0
31,2,2,5,0,0,1,1,376,1,0,0
34,2,0,5,0,1,0,1,140,1,0,0
29,2,1,5,0,0,0,1,117,2,0,0
32,2,1,5,0,1,0,1,126,2,0,0
52,4,0,0,0,0,0,0,4199,3,0,1
30,3,1,3,0,0,0,1,65,1,0,0
30,3,1,3,0,1,0,1,76,1,0,0
32,3,1,5,0,1,0,1,588,1,0,0
30,3,1,3,0,1,0,1,121,1,0,0
30,3,1,3,0,1,0,1,151,1,0,0
30,3,0,1,0,0,0,1,913,2,0,1
30,3,1,3,0,0,0,1,656,1,0,0
49,1,0,0,0,1,0,1,265,1,0,0
51,2,0,5,0,1,0,1,119,1,0,0
32,2,0,5,0,0,0,1,97,1,0,0
51,2,0,5,0,1,0,1,76,1,0,0
54,0,0,3,0,1,1,1,243,1,0,0
33,0,2,3,0,1,0,1,321,1,0,0
30,2,1,5,0,1,0,1,162,1,0,0
39,0,0,0,0,0,0,1,183,1,0,0
39,0,0,0,0,0,0,1,179,1,0,0
46,5,0,4,0,1,0,1,64,1,0,0
60,10,0,5,0,0,0,1,124,1,0,0
51,2,0,5,0,0,0,1,335,1,0,0
60,10,0,5,0,0,0,1,115,1,0,0
46,10,0,3,0,0,0,1,90,5,0,0
30,2,1,5,0,1,0,1,244,3,0,0
57,4,0,0,0,0,0,1,134,9,0,0
49,4,0,2,0,0,0,1,139,2,0,0
29,2,1,5,0,1,0,1,104,1,0,0
29,2,1,5,0,1,1,1,91,1,0,0
47,0,0,4,0,0,0,1,135,1,0,0
56,6,0,0,0,0,0,1,123,1,0,0
44,3,2,5,0,1,0,1,136,5,0,0
31,8,0,5,0,0,1,1,166,2,0,0
45,3,1,5,0,0,0,1,545,3,0,0
37,2,0,5,0,0,1,1,1505,3,0,1
29,2,1,1,0,1,0,1,788,3,0,1
30,3,1,1,0,1,0,1,230,1,0,0
55,3,0,3,0,1,0,1,86,2,0,0
46,10,0,5,0,1,0,1,140,3,0,0
42,2,0,5,0,1,0,1,168,2,0,0
41,3,0,3,0,0,1,1,898,2,0,0
33,3,1,3,0,1,0,1,241,2,0,0
56,10,0,4,0,1,0,1,176,7,0,0
47,4,0,2,0,1,0,1,43,2,0,0
29,2,1,5,0,0,0,1,12,15,0,0
29,2,2,1,0,1,0,1,119,2,0,0
32,3,0,3,0,0,0,1,172,3,0,0
31,2,1,5,0,0,0,1,419,3,0,0
49,1,0,0,0,0,0,1,575,2,0,0
51,2,0,5,0,1,0,1,238,2,0,0
45,0,0,0,0,0,0,1,76,3,0,0
56,10,0,4,0,1,0,1,107,3,0,0
51,8,0,5,0,1,0,1,175,1,0,0
40,3,0,3,0,1,0,1,156,3,0,0
31,2,1,5,0,1,0,1,188,5,0,0
34,0,0,5,0,0,0,1,181,2,0,0
45,1,0,1,0,1,0,1,660,1,0,0
29,2,1,5,0,1,0,1,435,1,0,0
31,2,1,5,0,1,0,1,202,2,0,0
56,4,0,4,0,1,0,1,120,1,0,0
52,3,0,3,0,0,0,1,67,1,0,0
45,1,0,1,0,0,0,1,1026,2,0,0
35,3,1,3,0,1,0,1,93,1,0,0
34,3,0,3,0,0,0,1,88,3,0,0
50,2,0,5,0,1,1,1,508,4,0,0
52,0,0,5,0,1,0,1,91,15,0,0
32,3,0,5,0,1,0,1,719,4,0,0
31,5,0,5,0,1,0,1,71,3,0,0
38,2,0,5,0,0,0,1,177,3,0,0
56,10,0,4,0,1,0,1,793,5,0,1
35,3,1,3,0,1,1,1,133,1,0,0
29,3,1,1,0,1,0,1,144,1,0,0
30,2,1,5,0,1,0,1,114,1,0,0
50,3,0,3,0,1,1,1,870,2,0,0
31,3,1,3,0,1,0,1,70,1,0,0
29,3,1,3,0,1,0,1,87,6,0,0
33,0,2,3,0,0,0,1,129,2,0,0
31,3,1,3,0,0,0,1,511,1,0,0
31,3,1,3,0,0,0,1,500,1,0,0
48,4,0,2,0,1,0,1,48,1,0,0
48,4,0,2,0,0,0,1,362,1,0,0
31,3,2,5,0,1,0,1,132,1,0,0
35,3,1,5,0,1,0,1,154,5,0,0
30,2,0,5,0,0,0,1,190,1,0,0
47,3,1,3,0,1,0,1,396,3,0,0
47,4,0,0,0,0,1,1,274,3,0,0
31,3,1,3,0,1,0,1,151,3,0,0
54,4,0,0,0,1,0,1,150,3,0,0
32,0,0,0,0,0,0,1,200,9,0,0
29,3,1,3,0,1,0,1,126,3,0,0
37,3,0,3,0,1,0,1,224,7,0,0
49,4,0,0,0,1,1,1,256,4,0,0
33,2,1,5,0,1,0,1,686,4,0,1
54,2,2,5,0,1,0,1,415,2,0,0
30,3,1,5,0,0,0,1,183,7,0,0
31,3,1,3,0,1,0,1,301,3,0,0
55,4,0,0,0,0,0,1,94,13,0,0
37,3,0,1,0,0,0,1,294,3,0,0
55,4,0,0,0,1,0,1,764,10,0,0
31,3,1,3,0,0,0,1,231,3,0,0
40,8,0,5,0,1,0,1,77,6,0,0
47,2,1,5,0,0,0,1,310,3,0,0
31,3,2,5,0,1,0,1,142,2,0,0
29,2,1,5,0,1,0,1,184,3,0,0
48,3,0,1,0,1,0,1,102,3,0,0
30,3,0,3,0,1,0,1,169,4,0,0
29,3,1,3,0,0,0,1,120,3,0,0
54,4,0,0,0,0,0,1,314,3,0,0
31,3,1,3,0,1,0,1,126,10,0,0
55,4,0,4,0,1,1,1,142,3,0,0
32,10,1,5,0,1,0,1,148,3,0,0
29,2,1,5,0,1,1,1,368,1,0,0
29,2,1,5,0,1,0,1,299,1,0,0
31,2,0,5,0,1,0,1,280,7,0,0
36,2,1,5,0,0,0,1,42,1,0,0
36,2,1,5,0,1,0,1,300,1,0,0
55,8,0,5,0,0,0,1,122,5,0,0
36,2,1,5,0,1,0,1,379,1,0,0
53,4,0,0,0,1,0,1,195,1,0,0
30,3,2,1,0,0,0,1,494,4,0,0
50,2,2,5,0,1,0,1,129,3,0,0
41,0,0,5,0,1,0,1,163,1,0,0
41,0,0,5,0,1,0,1,36,1,0,0
41,0,0,5,0,1,0,1,46,1,0,0
35,3,1,3,0,0,0,1,153,3,0,0
36,4,0,3,0,1,0,1,269,1,0,0
57,3,0,5,0,0,0,1,159,1,0,0
57,3,0,5,0,1,0,1,202,1,0,0
57,6,0,1,0,0,0,1,92,9,0,0
58,6,0,0,0,1,0,1,239,1,0,0
33,2,1,5,0,1,1,1,64,1,0,0
33,2,1,5,0,0,0,1,82,1,0,0
29,3,1,3,0,1,1,1,202,1,0,0
30,3,1,5,0,1,0,1,242,1,0,0
30,3,1,5,0,0,0,1,360,1,0,0
34,3,0,3,0,1,0,1,168,8,0,0
39,2,0,5,0,1,0,1,169,4,0,0
30,3,2,5,0,1,0,1,152,3,0,0
29,2,1,5,0,1,1,1,203,3,0,0
57,6,0,1,0,0,0,1,136,6,0,0
35,3,1,5,0,1,0,1,974,4,0,1
31,3,1,3,0,1,0,1,122,4,0,0
31,2,1,5,0,1,0,1,76,4,0,0
30,3,1,5,0,1,1,1,142,1,0,0
55,6,0,3,0,1,0,1,122,1,0,0
30,3,1,5,0,1,0,1,87,2,0,0
35,10,0,4,0,1,0,1,57,4,0,0
47,4,0,2,0,1,0,1,167,1,0,0
44,2,0,1,0,1,0,1,111,1,0,0
37,10,0,4,0,1,0,1,78,1,0,0
59,2,0,3,0,1,0,1,34,1,0,0
44,1,0,4,0,1,1,1,83,6,0,0
46,3,0,1,0,1,0,1,306,1,0,0
33,2,0,5,0,0,0,1,67,1,0,0
34,3,2,3,0,1,0,1,644,8,0,0
33,2,0,5,0,1,0,1,576,1,0,1
33,2,0,5,0,1,0,1,579,1,0,1
53,3,0,3,0,0,0,1,136,1,0,0
48,3,0,3,0,1,0,1,336,8,0,1
41,10,0,4,0,1,0,1,313,4,0,0
59,2,0,3,0,1,1,1,1241,1,0,0
34,3,2,3,0,1,0,1,136,4,0,0
30,3,1,3,0,0,0,1,73,2,0,0
38,2,2,5,0,1,0,1,119,4,0,0
29,2,1,5,0,1,0,1,65,1,0,0
41,10,0,3,0,1,0,1,326,3,0,0
39,0,0,3,0,1,0,1,80,1,0,0
39,0,0,3,0,0,0,1,158,1,0,0
29,2,1,5,0,0,1,1,164,1,0,0
54,2,2,5,0,0,0,1,86,2,0,0
51,4,0,2,0,1,0,1,246,1,0,0
29,2,1,5,0,0,0,1,77,1,0,0
51,4,0,2,0,0,0,1,393,1,0,0
29,2,1,5,0,1,0,1,296,1,0,0
45,4,0,4,0,0,1,1,234,1,0,0
30,2,1,1,0,1,0,1,90,1,0,0
30,2,1,1,0,0,0,1,82,1,0,0
30,2,1,1,0,0,0,1,54,1,0,0
30,2,1,1,0,0,0,1,254,1,0,0
29,2,1,5,0,1,0,1,520,1,0,1
48,4,0,4,0,1,0,1,192,3,0,0
35,10,0,4,0,0,0,0,16,9,0,0
34,3,0,1,0,1,0,1,107,1,0,0
51,4,0,0,0,0,0,1,146,2,0,0
30,2,0,5,0,0,0,1,705,2,0,0
29,2,1,5,0,1,1,1,33,4,0,0
47,2,2,5,0,1,0,1,94,2,0,0
47,4,0,0,0,0,0,1,77,5,0,0
37,10,0,5,0,1,0,1,177,1,0,0
34,2,0,5,0,0,1,1,944,7,0,0
37,10,0,5,0,1,1,1,139,1,0,0
59,3,2,3,0,1,0,1,492,5,0,0
34,2,1,5,0,1,0,1,82,3,0,0
37,8,0,1,0,1,0,1,125,1,0,0
29,2,0,5,0,0,0,1,190,1,0,0
55,4,0,0,0,0,0,1,188,3,0,0
37,2,0,5,0,0,0,1,82,1,0,0
33,5,0,5,0,0,0,1,115,1,0,0
33,5,0,5,0,1,1,1,78,1,0,0
31,3,1,3,0,1,1,1,73,1,0,0
32,2,1,1,0,1,0,1,136,1,0,0
46,4,0,2,0,1,0,1,119,1,0,0
46,4,0,2,0,1,0,1,314,1,0,0
31,3,1,3,0,1,0,1,129,3,0,0
30,3,1,3,0,1,0,1,358,2,0,0
29,3,1,5,0,1,1,1,73,9,0,0
30,3,1,5,0,1,0,1,55,3,0,0
29,2,1,5,0,1,0,1,268,1,0,0
29,2,0,5,0,1,0,1,63,4,0,0
30,2,1,1,0,0,0,1,111,1,0,0
30,2,1,1,0,0,0,1,72,1,0,0
57,3,0,3,0,1,0,1,160,1,0,0
48,4,0,4,0,1,0,0,67,2,0,0
35,3,1,5,0,1,0,1,65,13,0,0
39,0,0,3,0,1,0,1,192,2,0,0
40,3,1,1,0,1,0,1,73,1,0,0
40,3,1,1,0,0,0,1,85,1,0,0
52,2,2,5,0,1,0,1,78,1,0,0
34,3,1,1,0,0,0,1,64,1,0,0
30,3,1,5,0,0,1,1,197,1,0,0
33,2,0,5,0,1,0,1,64,1,0,0
33,2,0,5,0,1,0,1,278,1,0,0
30,3,1,5,0,0,1,1,1197,6,0,0
29,3,1,1,0,1,0,1,164,3,0,0
36,2,0,1,0,1,0,1,171,11,0,0
31,3,0,5,0,0,0,1,168,1,0,0
34,2,1,5,0,0,0,1,114,1,0,0
34,2,1,5,0,1,1,1,72,1,0,0
53,4,0,4,0,1,0,1,58,1,0,0
38,3,1,5,0,1,0,1,131,1,0,0
38,3,1,5,0,1,0,1,80,1,0,0
54,2,0,1,0,1,0,1,92,1,0,0
32,3,0,5,0,1,0,1,205,2,0,0
34,3,2,3,0,1,0,1,168,1,0,0
53,4,0,4,0,1,0,1,565,1,0,1
38,3,1,5,0,1,1,1,572,1,0,0
34,3,2,3,0,0,0,0,336,1,0,0
48,3,0,5,0,0,0,1,232,1,0,0
48,3,0,5,0,0,0,1,251,1,0,0
31,3,0,5,0,0,0,1,243,2,0,0
30,3,1,5,0,0,0,1,147,2,0,0
53,2,0,0,0,0,0,1,91,2,0,0
56,1,0,1,0,0,0,1,149,2,0,0
32,3,0,3,0,0,0,1,128,2,0,0
31,4,0,0,0,0,0,1,742,2,0,0
30,3,1,3,0,1,0,1,55,4,0,0
29,2,0,5,0,0,0,1,604,3,0,1
30,3,1,3,0,1,1,1,22,13,0,0
45,1,0,1,0,0,0,1,239,2,0,0
29,2,0,5,0,1,0,1,137,2,0,0
31,3,1,3,0,1,0,1,119,5,0,0
32,2,1,5,0,0,0,1,47,4,0,0
30,3,0,5,0,0,0,1,65,2,0,0
33,2,1,5,0,0,0,1,102,3,0,0
37,3,1,5,0,0,0,1,180,2,0,0
37,3,0,3,0,0,0,1,243,10,0,0
31,2,1,5,0,0,1,1,187,2,0,0
29,2,1,5,0,1,0,1,101,2,0,0
37,10,0,4,0,1,0,1,163,2,0,0
47,4,0,4,0,0,0,1,27,11,0,0
48,2,0,5,0,1,0,1,651,9,0,0
36,2,1,5,0,0,0,1,71,3,0,0
33,5,0,5,0,0,0,1,247,2,0,0
31,3,0,5,0,0,0,1,379,2,0,0
31,4,0,0,0,1,0,0,295,3,0,0
37,2,1,5,0,1,0,1,212,7,0,0
39,2,0,5,0,0,0,1,115,4,0,0
52,3,0,3,0,0,0,1,77,2,0,0
31,3,0,5,0,0,0,1,238,3,0,0
30,3,1,5,0,0,1,1,81,2,0,0
33,2,0,5,0,1,1,1,374,2,0,0
42,2,1,5,0,0,0,1,361,2,0,0
32,3,2,1,0,0,0,1,72,2,0,0
31,3,0,1,0,0,0,1,171,7,0,0
36,3,1,3,0,0,1,1,66,4,0,0
48,3,0,5,0,0,0,1,209,1,0,0
48,3,0,5,0,0,0,1,239,1,0,0
29,3,1,3,0,0,0,1,152,1,0,0
29,3,1,3,0,0,0,1,198,1,0,0
55,2,0,1,0,1,0,1,629,2,0,0
35,8,0,5,0,0,1,1,10,9,0,0
37,8,0,1,0,0,0,1,132,2,0,0
53,10,0,4,0,1,1,1,1241,7,0,1
30,2,1,5,0,1,0,1,217,4,0,0
32,3,0,3,0,0,1,1,219,2,0,0
33,2,0,5,0,1,1,0,28,2,0,0
53,2,2,5,0,1,0,1,61,2,0,0
40,8,0,5,0,1,0,1,117,3,0,0
48,3,0,5,0,0,0,1,607,2,0,0
39,3,0,3,0,0,0,1,337,2,0,0
60,8,0,5,0,1,0,1,527,4,0,0
59,2,0,5,0,1,0,1,73,5,0,0
30,2,1,5,0,1,0,1,173,3,0,0
51,5,0,4,0,0,0,1,81,2,0,0
31,3,2,1,0,1,0,1,291,3,0,0
60,8,0,5,0,0,0,1,222,3,0,0
42,7,0,1,0,0,0,1,277,3,0,0
48,10,0,1,0,1,0,1,175,1,0,0
32,2,1,5,0,1,1,1,309,3,0,0
41,10,0,5,0,1,0,1,97,3,0,0
59,8,0,5,0,0,0,1,511,3,0,0
39,3,0,3,0,0,1,1,55,2,0,0
41,10,0,4,0,0,1,1,173,3,0,0
40,3,0,3,0,0,1,1,82,2,0,0
34,3,2,3,0,1,0,1,346,5,0,0
39,0,0,0,0,1,1,1,215,1,0,0
39,0,0,0,0,1,1,1,347,1,0,0
43,0,0,2,0,0,0,1,618,1,0,0
55,3,2,3,0,0,0,1,203,1,0,0
40,3,0,1,0,1,1,1,105,1,0,0
33,2,0,5,0,0,0,1,157,1,0,0
30,8,0,5,0,0,0,1,122,1,0,0
31,3,2,1,0,0,0,1,129,3,0,0
33,2,0,5,0,1,1,1,661,1,0,0
36,2,0,5,0,0,0,1,296,3,0,0
39,2,0,3,0,0,1,1,323,3,0,0
39,2,0,3,0,1,1,1,112,3,0,0
47,3,0,3,0,1,1,1,78,3,0,0
44,3,1,3,0,1,1,1,79,4,0,0
35,3,1,3,0,0,1,1,30,4,0,0
29,2,1,5,0,1,0,1,602,7,0,0
58,3,2,3,0,0,0,1,75,7,0,0
42,7,0,1,0,0,0,1,332,2,0,0
31,3,0,3,0,0,0,1,121,2,0,0
52,2,1,5,0,1,0,1,436,4,0,0
30,2,0,5,0,0,0,1,186,3,0,0
31,3,0,3,0,1,0,1,270,3,0,0
39,0,0,0,0,1,1,1,123,2,0,0
30,2,1,5,0,0,0,1,192,5,0,0
56,4,0,0,0,0,0,1,263,7,0,0
31,3,0,3,0,1,1,1,143,4,0,0
36,2,0,3,0,1,1,1,153,4,0,0
34,3,0,5,0,1,1,1,289,5,0,0
37,2,0,5,0,1,1,1,239,3,0,0
34,2,1,5,0,0,1,1,78,3,0,0
32,3,1,3,0,0,0,1,309,5,0,0
30,2,1,5,0,1,0,1,353,10,0,0
31,3,2,1,0,0,0,1,101,4,0,0
35,3,0,3,0,0,0,1,222,6,0,0
35,2,0,5,0,0,0,1,166,5,0,0
45,5,0,3,0,1,1,1,98,5,0,0
40,3,1,5,0,0,1,1,140,7,0,0
31,8,0,5,0,0,0,1,58,3,0,0
30,10,0,3,0,0,0,1,132,1,0,0
39,0,0,0,0,0,0,1,155,2,0,0
32,3,1,5,0,0,0,1,182,1,0,0
46,0,0,0,0,1,0,1,195,1,0,0
46,0,0,0,0,0,0,1,177,1,0,0
48,10,0,1,0,0,0,1,90,3,0,0
36,2,2,1,0,0,1,1,263,1,0,0
33,2,1,5,0,0,0,1,398,5,0,0
32,8,0,1,0,0,0,1,160,1,0,0
32,3,1,3,0,0,1,1,82,5,0,0
53,4,0,4,0,1,0,1,160,1,0,0
31,3,1,3,0,0,0,1,109,1,0,0
31,3,1,3,0,0,1,1,142,1,0,0
32,2,2,5,0,0,0,1,197,5,0,0
36,3,1,5,0,0,0,1,148,5,0,0
54,2,2,5,0,0,0,1,209,2,0,0
32,2,0,5,0,1,0,1,1366,1,0,0
32,2,1,5,0,1,0,1,124,1,0,0
32,2,1,5,0,0,0,1,121,1,0,0
39,2,0,3,0,0,0,1,306,3,0,0
31,3,2,3,0,1,0,1,173,1,0,0
52,0,0,2,0,1,0,1,268,1,0,0
58,1,0,1,0,0,0,1,155,5,0,0
